,tempo,avg_cent,std_cent,avg_rolloff,std_rolloff,avg_zcross,std_zcross,avg_flt,std_flt,avg_bw,avg_ctr,std_ctr,rating,expression
553,117.1875,854.8304105985585,265.8217104868634,2061.4089152452025,592.5485586030886,0.03738526952292111,0.03646451084463542,0.004560054745525122,0.007186762522906065,1048.3080398143659,23.31394492326717,6.543308837628086,80,(((t>>10)%9)|(t>>(t*10)))*(((t>>8)^9)&((t-12)^((t%8)|(t|11))))
554,78.125,1382.6287525770967,159.42863861048818,2992.9204424307036,144.82319660642762,0.06725996135394456,0.04807389858474069,0.01666341908276081,0.007762515917420387,1251.3311633117328,19.72964711141454,6.33947112438064,20,(t&5)>>((t^(t*3))&(t>>7))
555,117.1875,677.8490543426439,72.14951919861593,1734.441631130064,196.98410662838708,0.0033804887393390193,0.002873203799129641,0.007298687938600779,0.003773139324039221,997.7441604810356,18.694771184573995,6.253695490951289,10,((t*8)>>6)^(((t|((t|10)%6))>>8)&(t^8))
556,312.5,1933.7951194993275,316.05875081740584,3314.440631663113,321.91794577045965,0.4638265841551173,0.21770741467567953,0.41202136874198914,0.11502011865377426,1147.1299452439848,14.02832961482671,2.5555105160684253,25,(((t+8)+5)>>7)*((t+(t&((t>>6)*6)))/6)
557,234.375,570.2390412949729,176.71874831630555,1408.8985874200425,556.4345310651954,0.0035335321162046907,0.0038098461620132544,0.00043653379543684423,0.0011590046342462301,934.7464789005802,29.67649566618144,9.727412651339755,40,(t+4)&((t>>5)>>3)
558,30.241935483870968,1980.814498680251,198.382797481923,3350.6713086353943,193.9719946528487,0.5062123117670576,0.15588187176437518,0.0993242859840393,0.1009337306022644,1117.2830388938876,37.022171165543554,29.48509745970613,40,(((t&6)>>10)&7)|(((t>>(t>>9))^(t>>11))*(t*(t^9)))
559,117.1875,981.5928578884867,309.68074065695595,2370.7522654584222,615.0656102554492,0.04810975812899787,0.08060547272261834,0.0017630067886784673,0.0014418821083381772,1100.825342856509,23.79553995116628,13.994959831770057,50,(t&6)>>(t&((((t>>9)*(t>>9))^(t>>(t*((t|5)^6))))>>8))
560,117.1875,1677.6061194159342,270.0708392973621,3723.7223480810235,297.7312610196648,0.24773454157782515,0.15390386246454724,0.0017757682362571359,0.001473363023251295,1488.2567677375143,20.563009555382106,12.104131748449612,35,(t*((t^9)|(t%8)))&((t>>9)&7)
561,58.59375,992.723756913848,361.0618724972509,2134.861407249467,688.7129833949507,0.12892186667110875,0.09685763927672954,0.0009752725600264966,0.001247650245204568,965.8637099119267,18.531532427990374,12.718846343020383,65,((t>>5)>>(t&6))>>((t>>10)&7)
562,117.1875,886.6834445749296,304.79374629557304,2248.5757595948826,823.7917669968593,0.03570491571162047,0.05315297952132329,0.001119365799240768,0.0016785546904429793,1140.7184148359725,26.408760383391787,8.085250381555888,70,((t>>10)>>(t&(t>>10)))>>((t*(t>>(t*9)))&8)
