expression,tempo,avg_cent,std_cent,avg_rolloff,std_rolloff,avg_zcross,std_zcross,avg_flt,std_flt,avg_bw,avg_ctr,std_ctr,cont_rating
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),133.9285714,1718.793271,96.25805295,3760.827559,52.40802589,0.288300406,0.041380729,0.000647652,0.003044689,1529.071103,62.38941009,11.05691916,15
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),133.9285714,1155.05548,135.3354929,2940.065299,107.4037742,0.143139284,0.064501485,0.00028914,0.00048996,1297.782676,48.10503301,26.99464004,20
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),133.9285714,1319.20131,80.01044685,3036.905317,124.9622501,0.120580482,0.014526585,0.031687025,0.008332887,1259.218052,18.6526789,5.428325342,20
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),156.25,1335.685811,169.6332327,3054.429304,114.7502401,0.125391458,0.074369334,0.001841005,0.007470964,1300.903726,41.77014799,9.078671121,20
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),133.9285714,1572.344573,217.5719925,3376.732409,379.863411,0.475546375,0.161247806,0.002083208,0.001908292,1337.890858,29.53342194,16.0549943,25
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),133.9285714,803.7161576,164.9883506,2107.834155,419.8909127,0.01806016,0.00654127,0.005166629,0.004152863,1090.567183,19.62308311,6.495624221,35
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),133.9285714,536.5437854,192.621137,1244.836087,601.3230341,0.020303755,0.03682019,0.00050747,0.001505757,895.5504409,51.98909292,32.88576508,50
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),133.9285714,1745.094341,304.5630814,3411.513859,453.9377865,0.488174016,0.234215535,0.026428459,0.006012767,1301.193332,18.5031525,5.112265395,60
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),133.9285714,949.7777861,148.345457,2425.298174,209.2768163,0.053771322,0.039753317,0.001011074,0.001920642,1141.006257,31.40011597,7.912192285,65
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),133.9285714,1149.08464,151.8825117,2684.668177,255.2275235,0.391178871,0.099758674,0.005912199,0.004785414,1160.171634,40.79893091,26.65396509,100
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),156.25,1554.898612,125.7432244,3071.328625,96.7322465,0.325132846,0.05781868,0.031548202,0.00702885,1274.052455,19.78153814,5.751611818,5
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),156.25,427.3534863,83.53095803,977.0788913,300.1852413,0.008950435,0.0037586,0.001258674,0.000941922,855.3344493,12.80960873,6.160386766,5
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1691.688679,150.1838585,3368.936567,94.38190207,0.503155609,0.122307145,0.015115262,0.003444392,1275.623751,20.77247556,6.27784758,5
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),156.25,1407.074491,98.90357868,3120.11927,102.5665838,0.233354711,0.078820349,0.014453995,0.00686336,1370.964321,18.59286801,7.119509394,10
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),156.25,1848.919561,147.3969531,3332.422708,191.1367558,0.379209213,0.164824236,0.159179747,0.062198341,1220.988823,15.47582784,6.357071598,15
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),156.25,1466.552945,95.45225084,2894.38133,137.0377681,0.278584755,0.102006451,0.009385753,0.014404105,1134.62298,27.01130593,5.498561255,35
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),93.75,1593.606583,311.1932407,3435.492737,372.6933143,0.494153118,0.230223517,0.003769863,0.046076849,1445.940579,22.42079036,10.43948787,50
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),156.25,1536.335834,128.2610079,3362.015259,219.7398458,0.339035848,0.16243193,0.004159141,0.010788714,1345.068078,29.8763672,8.82480144,60
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),156.25,1546.008237,367.8388859,3040.103611,503.2804419,0.48530263,0.32038511,0.005519026,0.005719285,1275.58949,45.11831311,29.92464575,60
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),156.25,1128.959699,170.877904,2230.660314,216.632833,0.271623884,0.112546914,0.00357583,0.046103008,1012.94809,22.32641943,10.64318512,65
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),187.5,1741.212597,172.9268305,3267.615605,206.1802848,0.425226338,0.017070949,0.130370796,0.01492533,1240.91525,19.98194109,3.047322399,0
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),187.5,957.2707879,47.31106624,2508.095682,145.8587369,0.017711387,0.000645272,0.006056087,0.000665082,1173.170631,19.85197678,8.637053421,0
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),187.5,688.8477435,91.34169873,1780.517058,238.1877356,0.008952517,0.001445884,0.002418768,0.002016796,995.2510439,39.27823511,31.91562463,5
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),187.5,1841.238956,148.3766207,3216.442897,176.1307529,0.50683802,0.082982258,0.021019258,0.001860467,1270.7982,21.67290892,6.143466158,5
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),187.5,1072.021668,89.56218565,3308.577092,270.8027518,0.0308752,0.006149254,0.001134136,0.001418844,1394.57644,62.3443025,32.75258507,5
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),187.5,871.7318568,111.2497919,2299.223747,343.0162005,0.030361932,0.00710768,0.000899447,0.001427567,1110.151025,65.11744059,35.87348275,5
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),187.5,1346.398975,115.7527276,3509.986341,17.39626469,0.495607551,0.01465659,0.006349658,0.000768482,1479.505773,18.93532584,6.037495272,5
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),187.5,1077.778793,149.0941847,2086.095749,29.75361382,0.247541936,0.149220623,0.003375819,0.001107316,1019.689203,24.73424875,6.354777132,5
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),187.5,1437.33767,168.2758505,2827.775187,241.9906324,0.234138668,0.009858651,0.081031471,0.00666143,1106.055497,17.80600545,4.05227426,5
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),187.5,1654.827469,195.0074409,3337.078558,251.2653258,0.496114572,0.082507666,0.014721319,0.001679108,1290.653869,19.96413454,6.788641291,10
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),187.5,1044.512839,188.0642782,2839.902052,338.2573616,0.167467975,0.100045096,0.001020043,0.0007598,1326.217001,31.99556573,6.665438607,10
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),58.59375,1242.385249,101.8374533,3099.313699,175.0049083,0.171474172,0.034125246,0.005298221,0.002775194,1307.255675,25.14774382,6.882488777,15
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),187.5,1300.293411,135.828921,2500.516391,73.25617678,0.249674132,0.081795012,0.043312158,0.003567585,1000.086471,17.9911875,6.374756526,15
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),187.5,1394.711344,266.6669922,2991.163046,537.0527202,0,0,0.141442567,0.096858054,1198.123739,14.17271684,5.124985784,20
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),187.5,1083.646142,199.0711214,2971.765059,377.9888579,0.162635136,0.102875729,0.00104062,0.000808242,1354.657225,31.98946346,6.717492688,20
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),187.5,1009.888515,111.8414707,2432.069563,204.8163788,0.093569888,0.008504548,0.00272491,0.002626191,1117.105591,38.52881745,21.50360989,20
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),187.5,1012.593393,212.3031494,2387.868137,307.1146417,0.086533016,0.028763326,0.010623927,0.009765528,1109.736289,25.49203807,6.295366941,30
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),187.5,759.4823277,181.2733656,1944.288046,352.1383295,0.019122093,0.015737647,0.002341114,0.003667237,1042.271526,24.82169008,7.315335327,30
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),234.375,1037.618625,165.0980215,2427.630264,259.9219899,0.074891308,0.030647507,0.016069926,0.010644441,1109.57046,34.39172018,28.12125296,50
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),187.5,1749.670062,59.6362996,3432.24447,169.5690907,0.458732426,0.028916,0.05960473,0.013957866,1323.706688,19.20505902,4.516653543,50
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),187.5,1643.205529,174.562883,3395.73061,221.8808086,0.129170692,0.006423898,0.0103626,0.007524272,1351.555726,24.81912637,6.753100061,65
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),58.59375,1258.802351,209.3249771,2715.476746,248.5929924,0.132863514,0.062376204,0.012497532,0.009104219,1140.452373,31.85032278,23.72941726,100
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),234.375,1645.562033,141.2892432,3539.304038,203.5900212,0.383060285,0.061099472,0.024890397,0.00723304,1446.257522,21.07386803,4.933668964,5
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),234.375,1499.578552,155.309612,3000.699627,70.97040177,0.442803422,0.057912538,0.008489103,0.001899015,1261.859745,20.62274162,7.695676432,5
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),234.375,486.2784531,141.0452568,1237.065232,534.2622921,0.094489189,0.026996257,0.000221758,0.000379843,913.6470087,30.46795939,9.032126509,20
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),234.375,710.6789613,180.5826749,1796.150386,340.5444668,0.022494253,0.022148833,0.0008455,0.002062683,1014.795177,29.83861822,9.218281334,25
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1357.642361,217.9713422,2957.40605,404.6746544,0,0,0.082182311,0.062100511,1201.041061,20.94982821,5.198156892,25
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),234.375,707.289392,148.3292774,1790.178571,291.8725446,0.022252715,0.018683349,0.001333864,0.00254295,1009.6322,28.66054246,8.712515582,30
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),234.375,709.9147566,180.792474,1794.484608,341.2120255,0.022486965,0.022180436,0.000761869,0.001658265,1014.578159,29.83636907,9.260386896,30
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),234.375,710.6789613,180.5826749,1796.150386,340.5444668,0.022494253,0.022148833,0.0008455,0.002062683,1014.795177,29.83861822,9.218281334,30
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),234.375,1140.601903,199.4735933,2683.685368,196.0207327,0.090852587,0.052402299,0.003826863,0.006163989,1173.228145,26.79969416,8.82295014,35
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),234.375,1787.991468,211.9675773,3256.105077,462.3438335,0,0,0.014227524,0.016135575,1261.198232,17.62459424,8.672579826,35
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),234.375,1009.180965,194.2342852,2499.800107,238.7628676,0.056117987,0.046437933,0.002247214,0.003939596,1149.160898,28.7639804,9.116543508,40
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),234.375,1651.39545,191.9810798,3662.663246,150.5271321,0.30915595,0.236602914,0.004849418,0.005253668,1528.306717,29.90062,6.774438685,40
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),234.375,799.0733967,143.1068427,2001.407583,244.7767135,0.046550173,0.028109804,0.002066914,0.003598122,1047.532528,27.84836685,8.649330926,40
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),234.375,1592.426793,81.48629161,3001.699094,209.8059981,0.396091876,0.064534777,0.00501079,0.013532219,1283.609109,31.45684377,8.358123025,40
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),234.375,1283.771026,184.1469147,2824.635195,316.6644261,0.097250217,0.060496644,0.021744525,0.020431312,1154.927273,25.02362626,7.470318572,45
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),234.375,1251.640302,162.7792961,2904.875733,238.9016923,0.120183819,0.079856115,0.002875698,0.005472118,1231.498683,29.82840499,7.980495934,45
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),234.375,1744.145561,141.6182721,3409.748134,194.9788829,0,0,0.016698884,0.037357192,1291.372243,43.30653426,27.56739833,45
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),234.375,1345.187614,160.9037255,2837.753198,210.0119395,0.189920584,0.05764959,0.065601148,0.017127946,1159.345808,17.05047777,4.476313685,45
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),234.375,1417.204591,228.6303142,3003.772988,316.6144271,0.334256105,0.189672589,0.004481552,0.00215123,1241.781726,24.64469722,6.743931952,50
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),234.375,1081.882873,165.912484,2634.653185,208.5904138,0.090803655,0.064706098,0.002030872,0.004507862,1161.576235,29.33009871,9.099380553,60
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),234.375,970.6173456,193.4461957,2434.559901,266.0899887,0.055205973,0.03695561,0.001242006,0.002180064,1144.412909,30.93934595,7.528497087,65
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),234.375,1507.588646,233.0790081,3232.867471,418.0426973,0.304215877,0.118769299,0.022912107,0.013164107,1309.199644,21.55370624,5.847184894,70
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),234.375,1219.63228,234.2718317,2702.508662,306.9781081,0.116655492,0.062381063,0.009136674,0.006078066,1151.763679,27.05303691,8.92873923,90
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),312.5,710.6314983,152.5448227,1798.257596,301.241272,0.018429754,0.015424393,0.001398939,0.002621789,1010.041868,27.46795343,8.293661722,5
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),312.5,710.6314983,152.5448227,1798.257596,301.241272,0.018429754,0.015424393,0.001398939,0.002621789,1010.041868,27.46795343,8.293661722,20
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1591.122338,157.7937676,3152.776852,176.0473172,0,0,0.135103881,0.062276475,1222.300646,19.84963474,3.649504846,25
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),312.5,723.0857906,161.2363738,1860.491071,366.7728466,0.028474397,0.025918853,0.00148065,0.002602294,1033.068325,24.97861438,7.05225719,25
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),312.5,709.156065,152.7578147,1794.892724,301.7650584,0.018432877,0.015489947,0.001223816,0.001938011,1009.689239,27.41878701,8.357011836,30
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),312.5,710.6314983,152.5448227,1798.257596,301.241272,0.018429754,0.015424393,0.001398939,0.002621789,1010.041868,27.46795343,8.293661722,30
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),312.5,725.8795777,160.6016407,1850.221549,299.6485911,0.023535364,0.020765862,0.001486995,0.002591284,1027.069184,25.82758945,7.838588648,30
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),29.296875,1623.569461,229.283891,3162.163513,311.0069757,0,0,0.098572522,0.015737033,1242.472685,21.58966476,4.876041162,40
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1585.133371,116.4382544,3201.176039,194.9603076,0,0,0.209376872,0.068400241,1267.314913,14.85209646,4.222216489,45
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),85.22727273,1355.974821,169.8339008,3090.360141,119.3112524,0.5047964,0.016579291,0.002619708,0.003935423,1275.453026,49.58752567,34.52514766,15
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),29.296875,1664.109004,103.593478,3324.618537,79.54366567,0.49844458,0.014879185,0.004966584,0.007694921,1315.718,29.97727832,5.225608646,50
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),104.1666667,907.9060837,692.0458327,1997.076559,1487.66259,0.130735483,0.139471859,0.336131275,0.466522902,866.7450854,31.48836854,22.97729967,90
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,401.2794724,307.5687967,862.5399787,1018.75562,0.034137002,0.077678576,0.00016684,0.000631119,793.3708371,51.64989009,33.4685986,10
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),58.59375,1045.93245,331.0015978,2708.055704,678.1283225,0.145929463,0.093784993,0.001553525,0.004297385,1285.935733,39.53082371,12.36325309,30
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1748.384953,220.3078185,3614.463953,241.8859277,0,0,0.013987909,0.017051464,1429.611171,26.32146067,12.01825585,25
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1577.220903,112.6815284,3027.185501,122.6386082,0.397001807,0.013178721,0.01697677,0.006296804,1246.287243,20.97406076,5.825278011,20
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),58.59375,460.3738721,88.91324706,1089.552239,310.0989468,0.024854453,0.006519691,0.000383778,0.000385077,876.9194133,25.02365558,7.594345764,20
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1027.898781,185.4813914,2541.252998,433.2120482,0.12843775,0.057814125,0.000864911,0.001573868,1194.42239,55.33022632,21.94374757,10
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),72.11538462,1617.87287,211.1763935,3156.200027,280.973155,0.496765267,0.19984111,0.005507947,0.001310969,1338.51903,20.40084975,8.932015014,25
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1407.152589,142.1558587,3080.448761,322.5222434,0.488012643,0.124784565,0.007399298,0.002981143,1233.764057,19.00359622,8.14201246,5
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1275.21174,90.33703981,3090.051972,133.2170193,0.01981235,0.010572965,0.043236461,0.018064922,1293.779189,18.62444401,3.8617288,50
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1704.758744,134.5873049,3639.892058,222.6754267,0.514988881,0.037243989,0.022086129,0.003484679,1468.152221,21.32781574,5.377809599,5
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),29.296875,1083.405425,21.87153861,2500.466418,3.667020801,0.37410048,0.011106007,3.78E-06,4.95E-05,1250.508131,47.33669875,29.4706834,0
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),234.375,1173.64271,101.8676899,2651.161047,193.9002284,0.161900112,0.018211158,0.00987897,0.003768894,1114.784147,25.89713056,5.32366964,35
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,884.3387004,153.6759693,2522.338086,129.7146273,0.135108151,0.058309593,0.001210944,0.005257873,1051.097092,52.14740738,22.14590557,20
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),187.5,1752.403741,97.54840148,3527.260461,77.71953576,0,0,0.100942567,0.032458935,1289.412408,22.79587829,4.255407462,15
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1679.911827,160.2037067,3287.48834,100.0219579,0.341003548,0.163238458,0.067803964,0.026980944,1279.775129,16.55019348,6.224435688,10
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),187.5,1916.255845,119.2316637,3353.028385,212.1046309,0,0,0.027439073,0.005329903,1262.547193,24.17877274,7.562233112,5
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),58.59375,687.5006609,83.05949827,1751.874001,187.2363317,0.02110541,0.011731052,0.00335769,0.003653906,1002.555024,23.87531876,6.900406644,20
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1042.371576,532.8816607,2497.251466,1278.041515,0.172676656,0.145250546,0.001346555,0.002872963,1257.205473,34.93811801,22.45058899,40
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),58.59375,1799.837302,104.0019623,2785.880864,48.71726201,0.591461637,0.118413079,0.003855989,0.003307458,1272.107066,22.41667612,10.34626304,5
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),58.59375,1787.634823,87.44313574,3359.758129,104.1985787,0.387211196,0.022781686,0.238276497,0.010874262,1246.250069,15.41589521,4.338712419,5
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),133.9285714,795.0233,174.2091789,2001.307636,352.025025,0.037019839,0.019095316,0.005467951,0.006792719,1055.7613,21.31986825,5.097832535,50
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1600.182795,146.1497143,3158.548774,216.5616121,0.45078354,0.06030091,0.032460343,0.025287136,1226.057774,22.28354056,4.207946336,35
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1882.957201,167.6385317,3353.661381,185.2646482,0,0,0.563938856,0.179347113,1192.792408,11.11333995,4.325756771,0
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),58.59375,1805.895275,83.03546004,3325.601346,56.06037312,0.352247551,0.13079768,0.118292361,0.018419802,1239.239683,17.38305633,5.291156352,5
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),85.22727273,1770.382577,130.4764493,3565.023654,205.7700797,0.499249359,0.075614868,0.033066504,0.004188681,1319.316725,19.02277881,5.090767019,5
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1493.332441,112.8472753,3014.708822,158.2910116,0,0,0.04067979,0.048487809,1165.635586,23.59492599,6.140013989,35
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,877.8467804,88.03485586,2182.935768,161.7155766,0.074248942,0.016684113,0.004870108,0.004870426,1070.825035,24.04700358,6.354705112,25
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1541.377382,161.1121411,3798.857276,131.9507536,0.553268465,0.015256225,0.000845878,0.000811073,1621.928461,31.37948427,15.36999857,5
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),234.375,717.0592583,191.888525,1803.821295,392.7320628,0.036859508,0.035866128,0.000865199,0.002022725,1027.515116,28.88379912,7.877326912,35
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1553.635292,113.1779532,2949.710155,192.2008239,0,0,0.025541745,0.033158217,1110.657313,21.22130884,9.895608611,10
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1138.874249,210.1637816,2788.287913,403.1066792,0.366816864,0.127036762,0.000711581,0.001355452,1303.101351,33.4463534,22.54708876,35
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),58.59375,636.3989302,233.7396002,1607.051239,653.3768622,0.221229927,0.164420327,1.41E-05,0.000119669,1013.307371,64.69682797,35.81287706,0
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),234.375,710.6789613,180.5826749,1796.150386,340.5444668,0.022494253,0.022148833,0.0008455,0.002062683,1014.795177,29.83861822,9.218281334,25
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,336.3773391,190.3677466,711.4455624,575.0948269,0.000254031,0.000324436,0.00164222,0.002172063,724.2239042,10.59640976,8.56663093,0
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),58.59375,469.3477816,98.16386226,1120.360808,339.3471235,0.024967934,0.007070497,0.000499862,0.000699702,884.5237311,23.88755183,6.029380951,10
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),58.59375,1765.214423,241.0985155,3706.190032,90.17020159,0.523008562,0.212898438,0.020242311,0.003083101,1521.869299,20.71099004,6.16195581,10
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),14.6484375,919.3194763,62.23763412,2482.534315,121.569157,0.015507354,0.000655708,0.00427175,0.000938645,1218.644742,20.14026045,6.015558446,0
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),29.296875,1739.861145,175.8649154,3279.659182,243.2473307,0.482761277,0.15633176,0.019124586,0.011213796,1262.653983,24.95997668,9.989812031,15
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,668.6356925,139.4688845,1720.990472,285.7683776,0.011200277,0.00801793,0.000745483,0.003033968,1007.302036,27.91227214,8.011331956,30
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,784.3857752,104.0979775,2902.327092,260.1099962,0.009744803,0.000275354,0.001228683,0.001158085,1307.637075,20.50613706,7.15809223,0
